loan_id,customer_id,loan_type,sanction_amount,disbursed_amount,interest_rate,tenure_months,disbursement_date,sector,branch_id,region
L018411,C016962,Agri,4904302,4574938.27,8.43,12,2025-02-27,Agriculture,B001,West
L018412,C010949,Agri,65553,60331.86,8.35,12,2024-03-23,Agriculture,B001,West
L018413,C008819,Home,4316920,4181219.29,9.38,180,2022-08-19,Real Estate,B006,West
L018414,C002546,Home,1737964,1622551.81,8.17,240,2021-08-19,Real Estate,B005,South
L018415,C008546,Home,15980482,15604518.61,8.7,360,2025-10-12,Real Estate,B001,West
L018416,C006068,MSME,22619200,21751192.4,10.33,120,2025-12-19,IT/ITES,B010,North
L018417,C013681,Personal,657682,622561.37,13.24,36,2026-06-19,Services,B003,North
L018418,C006096,Auto,1041065,973364.79,11.67,36,2023-11-25,Services,B006,West
L018419,C014863,Personal,865763,845443.57,14.24,60,2025-02-12,Services,B009,North
L018420,C003269,Personal,974365,913857.71,11.76,48,2025-09-08,Services,B007,East
L018421,C015175,MSME,24895117,23651116.66,11.17,84,2023-11-06,Retail Trade,B004,South
L018422,C017004,Agri,3637962,3422991.18,7.97,36,2025-03-26,Agriculture,B002,West
L018423,C015738,Personal,651258,629069.89,14.97,60,2025-11-04,Services,B001,West
L018424,C009771,Auto,1619176,1512388.12,11.78,60,2025-12-14,Services,B007,East
L018425,C006395,Home,3514846,3337133.73,8.71,360,2023-08-02,Real Estate,B010,North
L018426,C003801,Auto,1774177,1707292.08,9.45,84,2023-01-04,Services,B007,East
L018427,C014328,Auto,2310396,2148344.75,10.37,36,2021-11-21,Services,B006,West
L018428,C003332,Home,15048188,13723510.03,10.26,120,2022-06-21,Real Estate,B008,South
L018429,C014911,Home,17097510,15817390.17,9.28,120,2025-09-09,Real Estate,B005,South
L018430,C009706,Personal,556158,509586.93,11.08,60,2024-10-16,Services,B005,South
L018431,C008296,Home,8477358,8285006.2,9.14,360,2023-05-24,Real Estate,B008,South
L018432,C004908,Home,8537788,7904831.64,9.48,120,2025-12-14,Real Estate,B005,South
L018433,C017201,MSME,37011691,33959633.2,13.33,84,2021-10-27,Manufacturing,B005,South
L018434,C012073,MSME,49107638,44902454.82,10.76,60,2026-04-09,Services,B005,South
L018435,C003380,Home,8179929,7914561.75,9.25,360,2026-06-07,Real Estate,B003,North
L018436,C002000,Auto,414483,375507.14,9.74,36,2024-07-10,Services,B009,North
L018437,C002541,Education,3258708,2955630.1,9.35,84,2022-04-11,Services,B009,North
L018438,C018086,Personal,149487,140447.86,11.79,60,2022-01-05,Services,B005,South
L018439,C018192,Personal,795708,752731.36,18.0,60,2023-09-02,Services,B001,West
L018440,C003235,Personal,922724,837647.88,16.27,12,2025-04-22,Services,B002,West
L018441,C009256,Home,12078558,11257442.36,9.1,360,2026-05-24,Real Estate,B004,South
L018442,C005532,Home,17092059,16718313.62,9.47,240,2024-04-01,Real Estate,B007,East
L018443,C019959,Home,16305051,15691231.24,9.49,240,2025-11-20,Real Estate,B005,South
L018444,C015119,Home,1702289,1549092.63,10.33,240,2023-11-07,Real Estate,B010,North
L018445,C011357,Home,7604930,7438655.89,9.81,120,2024-10-29,Real Estate,B004,South
L018446,C008401,MSME,23230969,21763973.05,13.07,36,2022-07-03,IT/ITES,B008,South
L018447,C004102,MSME,38248022,35943304.02,12.62,24,2024-12-04,Services,B006,West
L018448,C015907,Personal,779214,749761.51,12.31,48,2024-09-02,Services,B008,South
L018449,C017489,Personal,879505,867692.0,11.8,60,2023-06-15,Services,B010,North
L018450,C019873,Agri,1618575,1526667.35,9.2,36,2023-07-27,Agriculture,B009,North
L018451,C005262,Home,18642868,18381963.42,8.77,240,2025-10-15,Real Estate,B009,North
L018452,C004222,Agri,1365249,1361083.12,9.75,24,2021-12-04,Agriculture,B005,South
L018453,C012239,Auto,1918550,1779231.11,10.6,60,2021-08-07,Services,B001,West
L018454,C009103,Home,14188583,12799151.48,8.59,360,2025-11-26,Real Estate,B005,South
L018455,C015669,Auto,2970815,2868470.8,11.74,36,2021-12-07,Services,B010,North
L018456,C009102,Agri,3117527,2999655.96,9.11,36,2024-02-09,Agriculture,B001,West
L018457,C002378,Education,814755,752874.05,10.4,60,2025-02-10,Services,B001,West
L018458,C002930,Personal,706979,699844.56,14.58,12,2022-12-06,Services,B002,West
L018459,C001670,Auto,1566235,1566008.88,11.46,36,2024-08-31,Services,B001,West
L018460,C012011,MSME,26466035,24407383.11,11.07,120,2022-05-26,Retail Trade,B004,South
L018461,C001869,Home,6326453,6101978.0,9.61,240,2024-11-16,Real Estate,B004,South
L018462,C009292,Agri,1447412,1356276.37,8.62,36,2024-09-19,Agriculture,B006,West
L018463,C016046,Agri,1717762,1577888.58,10.49,24,2025-10-30,Agriculture,B008,South
L018464,C015423,Personal,663041,647312.4,12.5,12,2026-04-26,Services,B008,South
L018465,C016734,Home,16913375,15985102.96,10.23,120,2024-02-13,Real Estate,B007,East
L018466,C015752,Personal,722168,665290.97,12.48,48,2025-01-16,Services,B004,South
L018467,C015113,Personal,413774,398382.0,12.48,48,2025-11-06,Services,B009,North
L018468,C003053,Personal,468944,455897.18,17.72,48,2026-04-27,Services,B006,West
L018469,C001111,Home,6032183,5649086.85,9.04,240,2024-03-28,Real Estate,B009,North
L018470,C015093,Auto,1531971,1406875.37,10.64,60,2025-11-21,Services,B008,South
L018471,C011619,Home,3004055,2810276.28,9.93,180,2023-04-08,Real Estate,B003,North
L018472,C011675,Home,12933212,12857469.85,8.41,180,2022-08-12,Real Estate,B002,West
L018473,C018509,Auto,610675,575700.19,9.92,48,2024-01-15,Services,B001,West
L018474,C009601,Personal,522152,506273.79,13.58,60,2026-05-10,Services,B003,North
L018475,C007751,MSME,26725958,25043816.05,13.25,84,2025-02-02,Services,B010,North
L018476,C010164,Home,4552689,4353338.99,8.58,120,2023-03-05,Real Estate,B001,West
L018477,C000821,Personal,646020,616991.6,16.31,36,2021-11-24,Services,B005,South
L018478,C013401,Home,10360180,9365991.59,8.54,120,2025-12-03,Real Estate,B009,North
L018479,C006219,Home,3222799,3180040.78,8.62,360,2026-07-09,Real Estate,B006,West
L018480,C017356,Home,18291755,17950738.43,8.54,240,2022-05-03,Real Estate,B008,South
L018481,C005612,Personal,788609,750839.04,12.49,24,2023-01-17,Services,B010,North
L018482,C011619,Home,7003439,6777236.27,8.62,240,2023-03-25,Real Estate,B009,North
L018483,C014009,Home,11319650,10333232.66,9.96,240,2026-03-07,Real Estate,B005,South
L018484,C003002,Agri,3422473,3296899.83,8.22,12,2023-06-27,Agriculture,B009,North
L018485,C016430,Home,16006318,15957338.65,10.47,120,2025-01-23,Real Estate,B007,East
L018486,C002026,Agri,597549,567432.21,10.86,12,2025-10-25,Agriculture,B008,South
L018487,C015311,Personal,999026,979408.15,12.14,24,2024-01-07,Services,B008,South
L018488,C009693,Home,9115747,8774686.66,8.88,240,2023-12-01,Real Estate,B006,West
L018489,C011253,Home,12716009,12303572.67,9.5,120,2024-04-12,Real Estate,B005,South
L018490,C018947,MSME,41824271,40347910.87,12.65,24,2023-12-04,Retail Trade,B010,North
L018491,C006178,Home,5928765,5704535.15,9.98,120,2024-07-09,Real Estate,B006,West
L018492,C018050,Home,13439333,12288089.81,9.64,180,2026-06-13,Real Estate,B003,North
L018493,C007532,Auto,1837128,1707318.57,10.88,84,2025-12-22,Services,B001,West
L018494,C009991,Home,7988241,7532599.22,8.36,360,2022-08-20,Real Estate,B010,North
L018495,C016291,Home,6165039,6156926.02,10.41,360,2025-03-16,Real Estate,B004,South
L018496,C003708,Personal,437250,410934.26,13.98,36,2026-03-27,Services,B003,North
L018497,C008893,Agri,1386089,1340345.73,10.46,12,2024-03-15,Agriculture,B003,North
L018498,C002049,Personal,610743,551608.42,17.0,60,2024-05-14,Services,B005,South
L018499,C005838,Personal,378084,362776.18,13.37,24,2024-06-18,Services,B002,West
L018500,C000553,Auto,564325,562605.06,9.72,48,2025-12-05,Services,B003,North
L018501,C006091,Personal,308621,301862.77,17.42,12,2021-09-01,Services,B006,West
L018502,C008942,Auto,2695844,2466729.06,10.66,48,2022-01-25,Services,B001,West
L018503,C000287,Auto,1951258,1805831.85,10.79,48,2023-05-29,Services,B003,North
L018504,C000029,Home,16876627,15432160.29,9.01,180,2024-10-18,Real Estate,B004,South
L018505,C010293,Home,14882632,14145356.47,9.81,120,2025-03-27,Real Estate,B009,North
L018506,C014666,Home,13565621,13326514.39,9.19,360,2023-07-06,Real Estate,B005,South
L018507,C003993,Personal,711229,670864.59,17.64,24,2025-08-10,Services,B002,West
L018508,C019097,Home,15877394,15208406.4,9.37,120,2024-12-15,Real Estate,B007,East
L018509,C006920,Agri,2446251,2226759.15,10.66,36,2022-11-29,Agriculture,B005,South
L018510,C007648,Home,7740871,7599649.73,9.88,240,2024-07-04,Real Estate,B007,East
L018511,C014486,Personal,976414,930553.41,17.52,24,2024-06-06,Services,B003,North
L018512,C006097,Auto,2190610,1982543.74,9.54,84,2022-06-13,Services,B008,South
L018513,C010914,Personal,820262,782075.14,13.42,36,2021-10-13,Services,B008,South
L018514,C009815,Personal,274456,249252.15,17.53,36,2024-07-27,Services,B007,East
L018515,C011394,Auto,1238105,1215672.09,10.66,36,2026-02-13,Services,B006,West
L018516,C008750,Home,9712378,9489879.16,8.56,120,2024-07-19,Real Estate,B010,North
L018517,C015553,Personal,704252,660555.12,14.0,60,2023-09-15,Services,B002,West
L018518,C006581,MSME,11431814,10747965.74,12.02,60,2023-03-11,Services,B006,West
L018519,C007486,Auto,1772768,1599960.03,10.87,48,2023-03-18,Services,B003,North
L018520,C005201,Home,19542448,18755808.7,10.25,360,2022-06-01,Real Estate,B005,South
L018521,C017049,Personal,777415,759730.93,15.15,12,2023-06-15,Services,B003,North
L018522,C001656,Home,10012528,9459991.93,9.06,180,2022-06-08,Real Estate,B009,North
L018523,C005423,Personal,529486,525167.41,13.1,48,2025-02-19,Services,B003,North
L018524,C008820,Auto,1304884,1285085.95,10.07,36,2026-04-23,Services,B004,South
L018525,C019857,Home,8084787,8005411.13,8.86,120,2023-10-25,Real Estate,B010,North
L018526,C002888,Auto,2984562,2791598.98,10.31,48,2025-01-26,Services,B009,North
L018527,C012841,Personal,175190,166102.18,17.4,36,2025-10-22,Services,B008,South
L018528,C017695,Personal,857193,797454.59,11.11,36,2021-12-10,Services,B001,West
L018529,C015542,Home,4162028,4118430.45,10.48,360,2023-02-27,Real Estate,B005,South
L018530,C016844,Home,2849543,2684636.8,9.8,240,2026-06-02,Real Estate,B008,South
L018531,C019876,Auto,2633801,2377202.17,9.31,60,2025-01-18,Services,B004,South
L018532,C006254,Agri,2998397,2991576.27,10.17,12,2024-04-02,Agriculture,B003,North
L018533,C014853,Personal,111174,103177.44,16.54,24,2024-06-04,Services,B005,South
L018534,C003493,Home,4964234,4629608.41,9.51,240,2024-01-21,Real Estate,B010,North
L018535,C016883,Auto,2340503,2202306.85,9.2,36,2021-10-20,Services,B009,North
L018536,C012756,Personal,613835,555526.35,14.01,60,2025-10-21,Services,B006,West
L018537,C014541,Personal,981186,911066.87,11.03,24,2023-12-17,Services,B005,South
L018538,C008110,Home,8528784,7904301.76,9.41,240,2025-12-02,Real Estate,B002,West
L018539,C001742,Home,5605559,5168534.47,9.15,360,2022-03-30,Real Estate,B009,North
L018540,C016017,Personal,874513,796326.84,13.7,60,2022-03-12,Services,B005,South
L018541,C014647,Agri,829098,758597.4,9.71,12,2024-02-04,Agriculture,B009,North
L018542,C000792,Personal,564908,537566.28,15.88,36,2026-03-23,Services,B004,South
L018543,C011429,Personal,900957,882122.46,17.39,60,2024-08-06,Services,B005,South
L018544,C003849,Auto,2487313,2277796.76,10.23,48,2022-08-10,Services,B010,North
L018545,C001801,Personal,636123,608160.3,13.59,48,2026-04-27,Services,B008,South
L018546,C008128,Personal,412560,394247.9,14.33,24,2021-12-12,Services,B009,North
L018547,C002260,Home,18403370,16833584.72,10.13,360,2026-03-24,Real Estate,B003,North
L018548,C008918,Auto,1446871,1411787.13,11.64,60,2023-02-12,Services,B010,North
L018549,C011735,Agri,993372,902389.96,8.42,12,2026-03-17,Agriculture,B005,South
L018550,C011028,Personal,772544,768691.92,14.53,12,2025-12-08,Services,B004,South
L018551,C018782,Personal,902258,867035.75,15.81,12,2025-01-18,Services,B005,South
L018552,C016217,Personal,610521,579699.77,15.62,36,2025-04-16,Services,B002,West
L018553,C001758,Personal,264428,241880.66,11.93,36,2024-08-08,Services,B006,West
L018554,C009122,Home,14515686,14510012.33,9.22,180,2023-11-30,Real Estate,B008,South
L018555,C011197,Agri,2000677,1879477.72,9.53,12,2023-07-11,Agriculture,B008,South
L018556,C014248,Education,841774,795374.54,12.26,84,2024-11-13,Services,B008,South
L018557,C011576,Auto,1753054,1682874.17,10.85,36,2022-10-09,Services,B006,West
L018558,C015964,Home,7099533,6846811.89,10.35,360,2022-04-11,Real Estate,B010,North
L018559,C003485,Home,16275472,15168299.75,8.42,180,2025-04-08,Real Estate,B004,South
L018560,C016465,Home,10159611,9328310.18,8.11,360,2022-06-26,Real Estate,B010,North
L018561,C012675,MSME,44485992,41051250.29,10.86,60,2021-10-26,Services,B003,North
L018562,C003240,MSME,32099894,29132894.78,10.15,24,2026-01-20,Services,B008,South
L018563,C004733,Home,5696683,5209745.79,9.18,240,2025-06-17,Real Estate,B010,North
L018564,C003374,Personal,654466,640415.07,17.38,36,2025-09-20,Services,B008,South
L018565,C013728,Home,2607680,2587272.85,8.06,360,2024-09-11,Real Estate,B008,South
L018566,C006912,Home,16800609,15871242.74,9.86,240,2023-05-02,Real Estate,B007,East
L018567,C006851,Auto,1944379,1890248.09,11.91,48,2022-04-28,Services,B006,West
L018568,C014032,Auto,1526299,1402516.45,11.11,60,2024-10-26,Services,B005,South
L018569,C016393,Personal,215557,207098.12,13.83,36,2024-03-19,Services,B004,South
L018570,C007532,Personal,861237,849580.03,14.06,24,2022-09-20,Services,B007,East
L018571,C006319,Home,5746764,5319313.61,8.94,120,2025-04-13,Real Estate,B005,South
L018572,C007070,Home,3424583,3156246.28,8.21,180,2021-09-30,Real Estate,B002,West
L018573,C013779,Education,2029136,1953535.72,12.33,60,2024-05-18,Services,B008,South
L018574,C019166,Agri,430395,407018.07,7.58,36,2025-06-24,Agriculture,B006,West
L018575,C007679,Personal,213594,208707.2,12.69,48,2021-07-31,Services,B004,South
L018576,C016422,Personal,989595,911847.27,17.28,36,2023-04-14,Services,B003,North
L018577,C008777,Education,4049456,3955671.48,11.23,84,2022-10-01,Services,B006,West
L018578,C018941,Personal,147019,134907.79,11.02,24,2023-05-30,Services,B005,South
L018579,C008884,Agri,935938,921784.3,9.61,12,2022-10-27,Agriculture,B004,South
L018580,C010898,Personal,317079,298878.98,12.13,48,2023-02-11,Services,B001,West
L018581,C006957,Home,6666670,6446496.14,8.25,240,2024-05-03,Real Estate,B008,South
L018582,C012556,Home,19394500,18910137.89,8.17,120,2022-12-31,Real Estate,B003,North
L018583,C009133,Personal,407146,389005.87,17.96,12,2026-03-26,Services,B010,North
L018584,C015660,Auto,307609,299849.22,11.31,48,2024-12-03,Services,B008,South
L018585,C011534,Home,10432578,10291182.77,8.36,120,2022-04-22,Real Estate,B003,North
L018586,C007948,Home,5866133,5384285.13,9.83,360,2023-01-31,Real Estate,B008,South
L018587,C006417,Home,8155129,7351970.13,9.87,360,2026-06-03,Real Estate,B005,South
L018588,C017516,Personal,89846,88276.17,16.15,36,2023-12-28,Services,B005,South
L018589,C015041,Personal,533393,491039.4,13.21,36,2024-01-22,Services,B004,South
L018590,C009828,MSME,26468499,26415841.02,14.0,24,2025-07-22,IT/ITES,B010,North
L018591,C018456,Personal,967924,931348.55,13.67,12,2022-06-16,Services,B002,West
L018592,C014598,Home,9086556,8914846.27,8.36,180,2024-02-20,Real Estate,B003,North
L018593,C001252,Home,11619353,10903898.33,8.4,360,2023-08-18,Real Estate,B002,West
L018594,C005303,Home,17838394,17724732.82,10.21,180,2026-06-01,Real Estate,B005,South
L018595,C004883,Education,2321257,2285095.14,11.17,84,2023-05-26,Services,B008,South
L018596,C000596,Auto,1903914,1869873.78,11.74,84,2025-04-05,Services,B003,North
L018597,C015296,Home,17844857,16495231.55,9.94,240,2021-08-24,Real Estate,B002,West
L018598,C005876,Home,10696735,10109141.68,8.21,120,2023-05-15,Real Estate,B008,South
L018599,C002656,Personal,121832,118506.16,11.83,12,2022-03-29,Services,B007,East
L018600,C006461,Agri,4199075,4000449.01,10.7,12,2022-12-21,Agriculture,B008,South
L018601,C009016,Home,11463718,11109994.38,9.89,120,2026-01-19,Real Estate,B003,North
L018602,C019995,Auto,2658692,2552677.32,10.62,84,2023-01-27,Services,B002,West
L018603,C005589,MSME,5276183,5132113.22,11.83,120,2023-01-18,Manufacturing,B003,North
L018604,C003726,Auto,369931,337939.27,10.62,48,2024-11-01,Services,B003,North
L018605,C017788,Auto,1290104,1223625.29,10.2,84,2023-01-31,Services,B001,West
L018606,C011495,Personal,250795,230618.42,14.81,60,2022-12-13,Services,B002,West
L018607,C013234,Personal,802135,747209.78,17.86,12,2022-11-25,Services,B005,South
L018608,C007572,Auto,2617038,2376587.42,10.35,84,2023-05-17,Services,B010,North
L018609,C004359,Home,10146618,10054566.54,9.88,360,2022-05-13,Real Estate,B004,South
L018610,C005490,Personal,407761,381001.79,15.47,48,2022-09-17,Services,B007,East
L018611,C011087,Auto,1058048,1054734.2,10.13,36,2023-01-06,Services,B008,South
L018612,C014962,Home,5185449,4764824.6,8.74,360,2021-10-13,Real Estate,B005,South
L018613,C000745,Auto,768765,692578.98,11.37,84,2023-05-04,Services,B007,East
L018614,C007908,Personal,109127,99266.32,15.24,24,2026-06-08,Services,B006,West
L018615,C019402,Personal,952097,883069.64,13.22,12,2025-06-28,Services,B002,West
L018616,C016481,Personal,889288,856054.32,13.48,12,2022-10-22,Services,B009,North
L018617,C006413,Personal,529498,528979.03,16.18,24,2024-10-30,Services,B005,South
L018618,C011508,Auto,2503509,2276181.24,9.27,36,2025-07-09,Services,B006,West
L018619,C003538,Personal,121657,111533.38,14.42,12,2023-06-12,Services,B006,West
L018620,C011855,Education,3543924,3502924.94,12.96,84,2026-06-27,Services,B007,East
L018621,C010306,Personal,56454,52487.18,13.17,60,2025-07-09,Services,B003,North
L018622,C004029,Personal,747972,736205.04,15.91,36,2024-04-02,Services,B010,North
L018623,C008784,Personal,744340,696064.8,15.48,12,2022-07-02,Services,B007,East
L018624,C010515,Auto,1994911,1799858.51,9.12,84,2024-10-06,Services,B004,South
L018625,C017921,Auto,1733372,1615072.19,11.02,84,2024-10-08,Services,B004,South
L018626,C011471,Auto,369074,356053.61,9.44,60,2023-03-05,Services,B007,East
L018627,C005517,Agri,3505256,3154818.33,10.63,24,2024-10-26,Agriculture,B010,North
L018628,C011677,Home,18095263,16694482.67,9.74,120,2023-01-28,Real Estate,B006,West
L018629,C018606,Personal,697968,659711.05,13.71,12,2023-04-15,Services,B009,North
L018630,C003466,Auto,1191675,1149203.01,10.67,36,2026-01-16,Services,B001,West
L018631,C015559,Agri,2247324,2114607.64,8.94,12,2024-11-28,Agriculture,B009,North
L018632,C015293,Home,7139107,6778626.73,8.24,360,2024-04-07,Real Estate,B007,East
L018633,C013475,Home,19389056,18739778.74,8.79,120,2025-10-02,Real Estate,B007,East
L018634,C015844,Personal,596080,537311.37,17.56,12,2024-10-19,Services,B008,South
L018635,C012236,Personal,60835,57707.36,15.92,60,2023-03-29,Services,B010,North
L018636,C002473,MSME,16306509,15417041.71,10.99,36,2022-07-03,IT/ITES,B004,South
L018637,C006910,Personal,613895,593900.03,14.51,24,2023-01-20,Services,B010,North
L018638,C012350,Personal,915066,845869.56,13.77,12,2023-04-28,Services,B005,South
L018639,C011834,Education,1440208,1400403.52,12.69,60,2025-01-20,Services,B010,North
L018640,C003564,Personal,986649,945136.68,14.95,60,2025-05-05,Services,B010,North
L018641,C012736,Personal,777703,704696.75,13.94,60,2023-03-30,Services,B001,West
