loan_id,rating_date,internal_rating,PD
L018418,2026-07-30,4,2.11
L018419,2026-07-30,2,0.46
L018420,2026-07-30,3,1.12
L018421,2026-07-30,1,0.1
L018422,2026-07-30,3,1.12
L018423,2026-07-30,1,0.1
L018424,2026-07-30,3,1.12
L018425,2026-07-30,1,0.1
L018426,2026-07-30,10,15.85
L018427,2026-07-30,4,2.11
L018428,2026-07-30,4,2.11
L018429,2026-07-30,3,1.12
L018430,2026-07-30,3,1.12
L018431,2026-07-30,3,1.12
L018432,2026-07-30,2,0.46
L018433,2026-07-30,3,1.12
L018434,2026-07-30,8,9.7
L018435,2026-07-30,2,0.46
L018436,2026-07-30,9,12.57
L018437,2026-07-30,1,0.1
L018438,2026-07-30,9,12.57
L018439,2026-07-30,2,0.46
L018440,2026-07-30,3,1.12
L018441,2026-07-30,1,0.1
L018442,2026-07-30,10,15.85
L018443,2026-07-30,4,2.11
L018444,2026-07-30,1,0.1
L018445,2026-07-30,1,0.1
L018446,2026-07-30,2,0.46
L018447,2026-07-30,5,3.45
L018448,2026-07-30,1,0.1
L018449,2026-07-30,1,0.1
L018450,2026-07-30,2,0.46
L018451,2026-07-30,3,1.12
L018452,2026-07-30,2,0.46
L018453,2026-07-30,1,0.1
L018454,2026-07-30,4,2.11
L018455,2026-07-30,7,7.23
L018456,2026-07-30,5,3.45
L018457,2026-07-30,1,0.1
L018458,2026-07-30,4,2.11
L018459,2026-07-30,9,12.57
L018460,2026-07-30,3,1.12
L018461,2026-07-30,3,1.12
L018462,2026-07-30,3,1.12
L018463,2026-07-30,8,9.7
L018464,2026-07-30,2,0.46
L018465,2026-07-30,8,9.7
L018466,2026-07-30,3,1.12
L018467,2026-07-30,3,1.12
L018468,2026-07-30,1,0.1
L018469,2026-07-30,2,0.46
L018470,2026-07-30,2,0.46
L018471,2026-07-30,3,1.12
L018472,2026-07-30,3,1.12
L018473,2026-07-30,1,0.1
L018474,2026-07-30,3,1.12
L018475,2026-07-30,3,1.12
L018476,2026-07-30,7,7.23
L018477,2026-07-30,1,0.1
L018478,2026-07-30,6,5.15
L018479,2026-07-30,1,0.1
L018480,2026-07-30,5,3.45
L018481,2026-07-30,6,5.15
L018482,2026-07-30,2,0.46
L018483,2026-07-30,7,7.23
L018484,2026-07-30,1,0.1
L018485,2026-07-30,2,0.46
L018486,2026-07-30,2,0.46
L018487,2026-07-30,1,0.1
L018488,2026-07-30,3,1.12
L018489,2026-07-30,9,12.57
L018490,2026-07-30,4,2.11
L018491,2026-07-30,1,0.1
L018492,2026-07-30,3,1.12
L018493,2026-07-30,1,0.1
L018494,2026-07-30,4,2.11
L018495,2026-07-30,5,3.45
L018496,2026-07-30,2,0.46
L018497,2026-07-30,10,15.85
L018498,2026-07-30,7,7.23
L018499,2026-07-30,9,12.57
L018500,2026-07-30,8,9.7
L018501,2026-07-30,9,12.57
L018502,2026-07-30,2,0.46
L018503,2026-07-30,9,12.57
L018504,2026-07-30,8,9.7
L018505,2026-07-30,2,0.46
L018506,2026-07-30,2,0.46
L018507,2026-07-30,1,0.1
L018508,2026-07-30,2,0.46
L018509,2026-07-30,8,9.7
L018510,2026-07-30,7,7.23
L018511,2026-07-30,3,1.12
L018512,2026-07-30,2,0.46
L018513,2026-07-30,2,0.46
L018514,2026-07-30,5,3.45
L018515,2026-07-30,2,0.46
L018516,2026-07-30,2,0.46
L018517,2026-07-30,2,0.46
L018518,2026-07-30,3,1.12
L018519,2026-07-30,1,0.1
L018520,2026-07-30,1,0.1
L018521,2026-07-30,10,15.85
L018522,2026-07-30,3,1.12
L018523,2026-07-30,2,0.46
L018524,2026-07-30,4,2.11
L018525,2026-07-30,5,3.45
L018526,2026-07-30,1,0.1
L018527,2026-07-30,3,1.12
L018528,2026-07-30,9,12.57
L018529,2026-07-30,1,0.1
L018530,2026-07-30,3,1.12
L018531,2026-07-30,9,12.57
L018532,2026-07-30,3,1.12
L018533,2026-07-30,1,0.1
L018534,2026-07-30,3,1.12
L018535,2026-07-30,1,0.1
L018536,2026-07-30,9,12.57
L018537,2026-07-30,5,3.45
L018538,2026-07-30,1,0.1
L018539,2026-07-30,1,0.1
L018540,2026-07-30,2,0.46
L018541,2026-07-30,7,7.23
L018542,2026-07-30,7,7.23
L018543,2026-07-30,5,3.45
L018544,2026-07-30,2,0.46
L018545,2026-07-30,6,5.15
L018546,2026-07-30,1,0.1
L018547,2026-07-30,2,0.46
L018548,2026-07-30,1,0.1
L018549,2026-07-30,4,2.11
L018550,2026-07-30,2,0.46
L018551,2026-07-30,8,9.7
L018552,2026-07-30,3,1.12
L018553,2026-07-30,10,15.85
L018554,2026-07-30,2,0.46
L018555,2026-07-30,2,0.46
L018556,2026-07-30,2,0.46
L018557,2026-07-30,4,2.11
L018558,2026-07-30,6,5.15
L018559,2026-07-30,8,9.7
L018560,2026-07-30,1,0.1
L018561,2026-07-30,3,1.12
L018562,2026-07-30,1,0.1
L018563,2026-07-30,3,1.12
L018564,2026-07-30,2,0.46
L018565,2026-07-30,3,1.12
L018566,2026-07-30,1,0.1
L018567,2026-07-30,2,0.46
L018568,2026-07-30,7,7.23
L018569,2026-07-30,1,0.1
L018570,2026-07-30,1,0.1
L018571,2026-07-30,2,0.46
L018572,2026-07-30,5,3.45
L018573,2026-07-30,3,1.12
L018574,2026-07-30,3,1.12
L018575,2026-07-30,2,0.46
L018576,2026-07-30,2,0.46
L018577,2026-07-30,3,1.12
L018578,2026-07-30,1,0.1
L018579,2026-07-30,10,15.85
L018580,2026-07-30,4,2.11
L018581,2026-07-30,3,1.12
L018582,2026-07-30,3,1.12
L018583,2026-07-30,3,1.12
L018584,2026-07-30,3,1.12
L018585,2026-07-30,8,9.7
L018586,2026-07-30,3,1.12
L018587,2026-07-30,6,5.15
L018588,2026-07-30,2,0.46
L018589,2026-07-30,6,5.15
L018590,2026-07-30,3,1.12
L018591,2026-07-30,3,1.12
L018592,2026-07-30,1,0.1
L018593,2026-07-30,1,0.1
L018594,2026-07-30,2,0.46
L018595,2026-07-30,3,1.12
L018596,2026-07-30,1,0.1
L018597,2026-07-30,1,0.1
L018598,2026-07-30,3,1.12
L018599,2026-07-30,2,0.46
L018600,2026-07-30,2,0.46
L018601,2026-07-30,8,9.7
L018602,2026-07-30,4,2.11
L018603,2026-07-30,6,5.15
L018604,2026-07-30,4,2.11
L018605,2026-07-30,3,1.12
L018606,2026-07-30,7,7.23
L018607,2026-07-30,3,1.12
L018608,2026-07-30,1,0.1
L018609,2026-07-30,5,3.45
L018610,2026-07-30,4,2.11
L018611,2026-07-30,1,0.1
L018612,2026-07-30,2,0.46
L018613,2026-07-30,4,2.11
L018614,2026-07-30,4,2.11
L018615,2026-07-30,10,15.85
L018616,2026-07-30,1,0.1
L018617,2026-07-30,1,0.1
L018618,2026-07-30,3,1.12
L018619,2026-07-30,3,1.12
L018620,2026-07-30,1,0.1
L018621,2026-07-30,2,0.46
L018622,2026-07-30,2,0.46
L018623,2026-07-30,2,0.46
L018624,2026-07-30,1,0.1
L018625,2026-07-30,5,3.45
L018626,2026-07-30,2,0.46
L018627,2026-07-30,8,9.7
L018628,2026-07-30,2,0.46
L018629,2026-07-30,3,1.12
L018630,2026-07-30,1,0.1
L018631,2026-07-30,3,1.12
L018632,2026-07-30,9,12.57
L018633,2026-07-30,1,0.1
L018634,2026-07-30,3,1.12
L018635,2026-07-30,2,0.46
L018636,2026-07-30,2,0.46
L018637,2026-07-30,2,0.46
L018638,2026-07-30,7,7.23
L018639,2026-07-30,7,7.23
L018640,2026-07-30,8,9.7
L018641,2026-07-30,2,0.46
L018642,2026-07-30,2,0.46
L018643,2026-07-30,1,0.1
L018644,2026-07-30,2,0.46
L018645,2026-07-30,8,9.7
L018646,2026-07-30,1,0.1
L018647,2026-07-30,1,0.1
L018648,2026-07-30,2,0.46
L018649,2026-07-30,1,0.1
L018650,2026-07-30,2,0.46
L018651,2026-07-30,3,1.12
L018652,2026-07-30,5,3.45
L018653,2026-07-30,1,0.1
L018654,2026-07-30,4,2.11
L018655,2026-07-30,1,0.1
L018656,2026-07-30,3,1.12
L018657,2026-07-30,5,3.45
L018658,2026-07-30,7,7.23
L018659,2026-07-30,4,2.11
L018660,2026-07-30,1,0.1
L018661,2026-07-30,7,7.23
L018662,2026-07-30,1,0.1
L018663,2026-07-30,9,12.57
L018664,2026-07-30,4,2.11
L018665,2026-07-30,5,3.45
L018666,2026-07-30,10,15.85
L018667,2026-07-30,3,1.12
L018668,2026-07-30,3,1.12
L018669,2026-07-30,10,15.85
L018670,2026-07-30,2,0.46
L018671,2026-07-30,2,0.46
L018672,2026-07-30,1,0.1
L018673,2026-07-30,2,0.46
L018674,2026-07-30,3,1.12
L018675,2026-07-30,5,3.45
L018676,2026-07-30,2,0.46
L018677,2026-07-30,1,0.1
L018678,2026-07-30,9,12.57
L018679,2026-07-30,10,15.85
L018680,2026-07-30,3,1.12
L018681,2026-07-30,8,9.7
L018682,2026-07-30,1,0.1
L018683,2026-07-30,2,0.46
L018684,2026-07-30,1,0.1
L018685,2026-07-30,10,15.85
L018686,2026-07-30,7,7.23
L018687,2026-07-30,3,1.12
L018688,2026-07-30,1,0.1
L018689,2026-07-30,2,0.46
L018690,2026-07-30,3,1.12
L018691,2026-07-30,2,0.46
L018692,2026-07-30,2,0.46
L018693,2026-07-30,7,7.23
L018694,2026-07-30,6,5.15
L018695,2026-07-30,3,1.12
L018696,2026-07-30,2,0.46
L018697,2026-07-30,1,0.1
L018698,2026-07-30,9,12.57
L018699,2026-07-30,1,0.1
L018700,2026-07-30,2,0.46
L018701,2026-07-30,5,3.45
L018702,2026-07-30,1,0.1
L018703,2026-07-30,2,0.46
L018704,2026-07-30,1,0.1
L018705,2026-07-30,6,5.15
L018706,2026-07-30,1,0.1
L018707,2026-07-30,3,1.12
L018708,2026-07-30,3,1.12
L018709,2026-07-30,10,15.85
L018710,2026-07-30,7,7.23
L018711,2026-07-30,1,0.1
L018712,2026-07-30,1,0.1
L018713,2026-07-30,2,0.46
L018714,2026-07-30,3,1.12
L018715,2026-07-30,2,0.46
L018716,2026-07-30,1,0.1
L018717,2026-07-30,2,0.46
L018718,2026-07-30,7,7.23
L018719,2026-07-30,7,7.23
L018720,2026-07-30,1,0.1
L018721,2026-07-30,9,12.57
L018722,2026-07-30,1,0.1
L018723,2026-07-30,3,1.12
L018724,2026-07-30,3,1.12
L018725,2026-07-30,3,1.12
L018726,2026-07-30,3,1.12
L018727,2026-07-30,7,7.23
L018728,2026-07-30,2,0.46
L018729,2026-07-30,3,1.12
L018730,2026-07-30,2,0.46
L018731,2026-07-30,1,0.1
L018732,2026-07-30,1,0.1
L018733,2026-07-30,1,0.1
L018734,2026-07-30,1,0.1
L018735,2026-07-30,5,3.45
L018736,2026-07-30,1,0.1
L018737,2026-07-30,3,1.12
L018738,2026-07-30,3,1.12
L018739,2026-07-30,6,5.15
L018740,2026-07-30,2,0.46
L018741,2026-07-30,2,0.46
L018742,2026-07-30,4,2.11
L018743,2026-07-30,1,0.1
L018744,2026-07-30,7,7.23
L018745,2026-07-30,9,12.57
L018746,2026-07-30,3,1.12
L018747,2026-07-30,5,3.45
L018748,2026-07-30,8,9.7
L018749,2026-07-30,3,1.12
L018750,2026-07-30,3,1.12
L018751,2026-07-30,2,0.46
L018752,2026-07-30,2,0.46
L018753,2026-07-30,1,0.1
L018754,2026-07-30,1,0.1
L018755,2026-07-30,3,1.12
L018756,2026-07-30,3,1.12
L018757,2026-07-30,1,0.1
L018758,2026-07-30,7,7.23
L018759,2026-07-30,2,0.46
L018760,2026-07-30,2,0.46
L018761,2026-07-30,1,0.1
L018762,2026-07-30,1,0.1
L018763,2026-07-30,9,12.57
L018764,2026-07-30,1,0.1
L018765,2026-07-30,8,9.7
L018766,2026-07-30,1,0.1
L018767,2026-07-30,3,1.12
L018768,2026-07-30,2,0.46
L018769,2026-07-30,1,0.1
L018770,2026-07-30,7,7.23
L018771,2026-07-30,10,15.85
L018772,2026-07-30,7,7.23
L018773,2026-07-30,3,1.12
L018774,2026-07-30,2,0.46
L018775,2026-07-30,2,0.46
L018776,2026-07-30,3,1.12
L018777,2026-07-30,3,1.12
L018778,2026-07-30,3,1.12
L018779,2026-07-30,1,0.1
L018780,2026-07-30,7,7.23
L018781,2026-07-30,5,3.45
L018782,2026-07-30,1,0.1
L018783,2026-07-30,3,1.12
L018784,2026-07-30,1,0.1
L018785,2026-07-30,6,5.15
L018786,2026-07-30,3,1.12
L018787,2026-07-30,9,12.57
L018788,2026-07-30,10,15.85
L018789,2026-07-30,4,2.11
L018790,2026-07-30,3,1.12
L018791,2026-07-30,8,9.7
L018792,2026-07-30,2,0.46
L018793,2026-07-30,2,0.46
L018794,2026-07-30,5,3.45
L018795,2026-07-30,2,0.46
L018796,2026-07-30,10,15.85
L018797,2026-07-30,4,2.11
L018798,2026-07-30,2,0.46
L018799,2026-07-30,3,1.12
L018800,2026-07-30,2,0.46
L018801,2026-07-30,2,0.46
L018802,2026-07-30,2,0.46
L018803,2026-07-30,3,1.12
L018804,2026-07-30,1,0.1
L018805,2026-07-30,3,1.12
L018806,2026-07-30,10,15.85
L018807,2026-07-30,2,0.46
L018808,2026-07-30,1,0.1
L018809,2026-07-30,1,0.1
L018810,2026-07-30,3,1.12
L018811,2026-07-30,3,1.12
L018812,2026-07-30,3,1.12
L018813,2026-07-30,7,7.23
L018814,2026-07-30,2,0.46
L018815,2026-07-30,1,0.1
L018816,2026-07-30,2,0.46
L018817,2026-07-30,2,0.46
L018818,2026-07-30,2,0.46
L018819,2026-07-30,10,15.85
L018820,2026-07-30,1,0.1
L018821,2026-07-30,1,0.1
L018822,2026-07-30,3,1.12
L018823,2026-07-30,2,0.46
L018824,2026-07-30,2,0.46
L018825,2026-07-30,2,0.46
L018826,2026-07-30,2,0.46
L018827,2026-07-30,1,0.1
L018828,2026-07-30,10,15.85
L018829,2026-07-30,6,5.15
L018830,2026-07-30,9,12.57
L018831,2026-07-30,8,9.7
L018832,2026-07-30,3,1.12
L018833,2026-07-30,9,12.57
L018834,2026-07-30,9,12.57
L018835,2026-07-30,6,5.15
L018836,2026-07-30,2,0.46
L018837,2026-07-30,7,7.23
L018838,2026-07-30,1,0.1
L018839,2026-07-30,7,7.23
L018840,2026-07-30,3,1.12
L018841,2026-07-30,10,15.85
L018842,2026-07-30,7,7.23
L018843,2026-07-30,3,1.12
L018844,2026-07-30,3,1.12
L018845,2026-07-30,8,9.7
L018846,2026-07-30,1,0.1
L018847,2026-07-30,1,0.1
L018848,2026-07-30,8,9.7
L018849,2026-07-30,7,7.23
L018850,2026-07-30,3,1.12
L018851,2026-07-30,2,0.46
L018852,2026-07-30,2,0.46
L018853,2026-07-30,1,0.1
L018854,2026-07-30,3,1.12
L018855,2026-07-30,3,1.12
L018856,2026-07-30,3,1.12
L018857,2026-07-30,1,0.1
L018858,2026-07-30,2,0.46
L018859,2026-07-30,2,0.46
L018860,2026-07-30,3,1.12
L018861,2026-07-30,10,15.85
L018862,2026-07-30,8,9.7
L018863,2026-07-30,3,1.12
L018864,2026-07-30,1,0.1
L018865,2026-07-30,3,1.12
L018866,2026-07-30,3,1.12
L018867,2026-07-30,3,1.12
L018868,2026-07-30,1,0.1
L018869,2026-07-30,3,1.12
L018870,2026-07-30,7,7.23
L018871,2026-07-30,2,0.46
L018872,2026-07-30,9,12.57
L018873,2026-07-30,3,1.12
L018874,2026-07-30,1,0.1
L018875,2026-07-30,3,1.12
L018876,2026-07-30,7,7.23
L018877,2026-07-30,1,0.1
L018878,2026-07-30,1,0.1
L018879,2026-07-30,3,1.12
L018880,2026-07-30,3,1.12
L018881,2026-07-30,9,12.57
L018882,2026-07-30,9,12.57
L018883,2026-07-30,4,2.11
L018884,2026-07-30,8,9.7
L018885,2026-07-30,1,0.1
L018886,2026-07-30,8,9.7
L018887,2026-07-30,9,12.57
L018888,2026-07-30,2,0.46
L018889,2026-07-30,1,0.1
L018890,2026-07-30,1,0.1
L018891,2026-07-30,4,2.11
L018892,2026-07-30,1,0.1
L018893,2026-07-30,7,7.23
L018894,2026-07-30,1,0.1
L018895,2026-07-30,3,1.12
L018896,2026-07-30,3,1.12
L018897,2026-07-30,7,7.23
L018898,2026-07-30,1,0.1
L018899,2026-07-30,10,15.85
L018900,2026-07-30,3,1.12
L018901,2026-07-30,2,0.46
L018902,2026-07-30,6,5.15
L018903,2026-07-30,3,1.12
L018904,2026-07-30,1,0.1
L018905,2026-07-30,3,1.12
L018906,2026-07-30,3,1.12
L018907,2026-07-30,1,0.1
L018908,2026-07-30,4,2.11
L018909,2026-07-30,9,12.57
L018910,2026-07-30,7,7.23
L018911,2026-07-30,1,0.1
L018912,2026-07-30,8,9.7
L018913,2026-07-30,3,1.12
L018914,2026-07-30,1,0.1
L018915,2026-07-30,2,0.46
L018916,2026-07-30,5,3.45
L018917,2026-07-30,2,0.46
L018918,2026-07-30,9,12.57
L018919,2026-07-30,1,0.1
L018920,2026-07-30,1,0.1
L018921,2026-07-30,3,1.12
L018922,2026-07-30,3,1.12
L018923,2026-07-30,1,0.1
L018924,2026-07-30,1,0.1
L018925,2026-07-30,6,5.15
L018926,2026-07-30,9,12.57
L018927,2026-07-30,1,0.1
L018928,2026-07-30,7,7.23
L018929,2026-07-30,3,1.12
L018930,2026-07-30,2,0.46
L018931,2026-07-30,1,0.1
L018932,2026-07-30,6,5.15
L018933,2026-07-30,1,0.1
L018934,2026-07-30,3,1.12
L018935,2026-07-30,5,3.45
L018936,2026-07-30,3,1.12
L018937,2026-07-30,7,7.23
L018938,2026-07-30,2,0.46
L018939,2026-07-30,2,0.46
L018940,2026-07-30,1,0.1
L018941,2026-07-30,3,1.12
L018942,2026-07-30,1,0.1
L018943,2026-07-30,9,12.57
L018944,2026-07-30,10,15.85
L018945,2026-07-30,2,0.46
L018946,2026-07-30,9,12.57
L018947,2026-07-30,10,15.85
L018948,2026-07-30,1,0.1
L018949,2026-07-30,8,9.7
L018950,2026-07-30,8,9.7
L018951,2026-07-30,10,15.85
L018952,2026-07-30,2,0.46
L018953,2026-07-30,9,12.57
L018954,2026-07-30,2,0.46
L018955,2026-07-30,1,0.1
L018956,2026-07-30,1,0.1
L018957,2026-07-30,1,0.1
L018958,2026-07-30,7,7.23
L018959,2026-07-30,2,0.46
L018960,2026-07-30,8,9.7
L018961,2026-07-30,9,12.57
L018962,2026-07-30,1,0.1
L018963,2026-07-30,7,7.23
L018964,2026-07-30,3,1.12
L018965,2026-07-30,3,1.12
L018966,2026-07-30,1,0.1
L018967,2026-07-30,1,0.1
L018968,2026-07-30,1,0.1
L018969,2026-07-30,3,1.12
L018970,2026-07-30,2,0.46
L018971,2026-07-30,2,0.46
L018972,2026-07-30,1,0.1
L018973,2026-07-30,1,0.1
L018974,2026-07-30,2,0.46
L018975,2026-07-30,8,9.7
L018976,2026-07-30,2,0.46
L018977,2026-07-30,4,2.11
L018978,2026-07-30,2,0.46
L018979,2026-07-30,2,0.46
L018980,2026-07-30,3,1.12
L018981,2026-07-30,3,1.12
L018982,2026-07-30,2,0.46
L018983,2026-07-30,2,0.46
L018984,2026-07-30,3,1.12
L018985,2026-07-30,5,3.45
L018986,2026-07-30,1,0.1
L018987,2026-07-30,2,0.46
L018988,2026-07-30,1,0.1
L018989,2026-07-30,6,5.15
L018990,2026-07-30,3,1.12
L018991,2026-07-30,2,0.46
L018992,2026-07-30,3,1.12
L018993,2026-07-30,2,0.46
L018994,2026-07-30,3,1.12
L018995,2026-07-30,2,0.46
L018996,2026-07-30,2,0.46
L018997,2026-07-30,6,5.15
L018998,2026-07-30,3,1.12
L018999,2026-07-30,1,0.1
L019000,2026-07-30,1,0.1
L019001,2026-07-30,2,0.46
L019002,2026-07-30,3,1.12
L019003,2026-07-30,6,5.15
L019004,2026-07-30,2,0.46
L019005,2026-07-30,5,3.45
L019006,2026-07-30,1,0.1
L019007,2026-07-30,3,1.12
L019008,2026-07-30,4,2.11
L019009,2026-07-30,3,1.12
L019010,2026-07-30,4,2.11
L019011,2026-07-30,5,3.45
L019012,2026-07-30,4,2.11
L019013,2026-07-30,3,1.12
L019014,2026-07-30,2,0.46
L019015,2026-07-30,6,5.15
L019016,2026-07-30,2,0.46
L019017,2026-07-30,3,1.12
L019018,2026-07-30,3,1.12
L019019,2026-07-30,3,1.12
L019020,2026-07-30,1,0.1
L019021,2026-07-30,4,2.11
L019022,2026-07-30,2,0.46
L019023,2026-07-30,1,0.1
L019024,2026-07-30,7,7.23
L019025,2026-07-30,2,0.46
L019026,2026-07-30,3,1.12
L019027,2026-07-30,3,1.12
L019028,2026-07-30,1,0.1
L019029,2026-07-30,3,1.12
L019030,2026-07-30,3,1.12
L019031,2026-07-30,2,0.46
L019032,2026-07-30,7,7.23
L019033,2026-07-30,2,0.46
L019034,2026-07-30,2,0.46
L019035,2026-07-30,4,2.11
L019036,2026-07-30,2,0.46
L019037,2026-07-30,2,0.46
L019038,2026-07-30,2,0.46
L019039,2026-07-30,5,3.45
L019040,2026-07-30,4,2.11
L019041,2026-07-30,7,7.23
L019042,2026-07-30,5,3.45
L019043,2026-07-30,1,0.1
L019044,2026-07-30,3,1.12
L019045,2026-07-30,5,3.45
L019046,2026-07-30,3,1.12
L019047,2026-07-30,3,1.12
L019048,2026-07-30,3,1.12
L019049,2026-07-30,9,12.57
L019050,2026-07-30,2,0.46
L019051,2026-07-30,1,0.1
L019052,2026-07-30,8,9.7
L019053,2026-07-30,5,3.45
L019054,2026-07-30,3,1.12
L019055,2026-07-30,3,1.12
L019056,2026-07-30,1,0.1
L019057,2026-07-30,1,0.1
L019058,2026-07-30,9,12.57
L019059,2026-07-30,2,0.46
L019060,2026-07-30,1,0.1
L019061,2026-07-30,4,2.11
L019062,2026-07-30,2,0.46
L019063,2026-07-30,1,0.1
L019064,2026-07-30,3,1.12
L019065,2026-07-30,6,5.15
L019066,2026-07-30,2,0.46
L019067,2026-07-30,3,1.12
L019068,2026-07-30,2,0.46
L019069,2026-07-30,7,7.23
L019070,2026-07-30,1,0.1
L019071,2026-07-30,2,0.46
L019072,2026-07-30,6,5.15
L019073,2026-07-30,6,5.15
L019074,2026-07-30,1,0.1
L019075,2026-07-30,2,0.46
L019076,2026-07-30,1,0.1
L019077,2026-07-30,1,0.1
L019078,2026-07-30,7,7.23
L019079,2026-07-30,4,2.11
L019080,2026-07-30,8,9.7
L019081,2026-07-30,3,1.12
L019082,2026-07-30,4,2.11
L019083,2026-07-30,2,0.46
L019084,2026-07-30,2,0.46
L019085,2026-07-30,3,1.12
L019086,2026-07-30,1,0.1
L019087,2026-07-30,2,0.46
L019088,2026-07-30,1,0.1
L019089,2026-07-30,8,9.7
L019090,2026-07-30,10,15.85
L019091,2026-07-30,6,5.15
L019092,2026-07-30,8,9.7
L019093,2026-07-30,3,1.12
L019094,2026-07-30,8,9.7
L019095,2026-07-30,3,1.12
L019096,2026-07-30,1,0.1
L019097,2026-07-30,2,0.46
L019098,2026-07-30,1,0.1
L019099,2026-07-30,3,1.12
L019100,2026-07-30,2,0.46
L019101,2026-07-30,1,0.1
L019102,2026-07-30,10,15.85
L019103,2026-07-30,2,0.46
L019104,2026-07-30,3,1.12
L019105,2026-07-30,3,1.12
L019106,2026-07-30,2,0.46
L019107,2026-07-30,1,0.1
L019108,2026-07-30,8,9.7
L019109,2026-07-30,5,3.45
L019110,2026-07-30,2,0.46
L019111,2026-07-30,1,0.1
L019112,2026-07-30,3,1.12
L019113,2026-07-30,1,0.1
L019114,2026-07-30,1,0.1
L019115,2026-07-30,2,0.46
L019116,2026-07-30,2,0.46
L019117,2026-07-30,3,1.12
L019118,2026-07-30,2,0.46
L019119,2026-07-30,6,5.15
L019120,2026-07-30,1,0.1
L019121,2026-07-30,8,9.7
L019122,2026-07-30,2,0.46
L019123,2026-07-30,1,0.1
L019124,2026-07-30,3,1.12
L019125,2026-07-30,10,15.85
L019126,2026-07-30,1,0.1
L019127,2026-07-30,1,0.1
L019128,2026-07-30,2,0.46
L019129,2026-07-30,3,1.12
L019130,2026-07-30,6,5.15
L019131,2026-07-30,3,1.12
L019132,2026-07-30,10,15.85
L019133,2026-07-30,3,1.12
L019134,2026-07-30,3,1.12
L019135,2026-07-30,3,1.12
L019136,2026-07-30,3,1.12
L019137,2026-07-30,2,0.46
L019138,2026-07-30,2,0.46
L019139,2026-07-30,1,0.1
L019140,2026-07-30,3,1.12
L019141,2026-07-30,3,1.12
L019142,2026-07-30,8,9.7
L019143,2026-07-30,1,0.1
L019144,2026-07-30,9,12.57
L019145,2026-07-30,1,0.1
L019146,2026-07-30,1,0.1
L019147,2026-07-30,7,7.23
L019148,2026-07-30,10,15.85
L019149,2026-07-30,1,0.1
L019150,2026-07-30,5,3.45
L019151,2026-07-30,10,15.85
L019152,2026-07-30,2,0.46
L019153,2026-07-30,3,1.12
L019154,2026-07-30,7,7.23
L019155,2026-07-30,2,0.46
L019156,2026-07-30,2,0.46
L019157,2026-07-30,2,0.46
L019158,2026-07-30,7,7.23
L019159,2026-07-30,3,1.12
L019160,2026-07-30,10,15.85
L019161,2026-07-30,2,0.46
L019162,2026-07-30,6,5.15
L019163,2026-07-30,9,12.57
L019164,2026-07-30,3,1.12
L019165,2026-07-30,3,1.12
L019166,2026-07-30,4,2.11
L019167,2026-07-30,2,0.46
L019168,2026-07-30,1,0.1
L019169,2026-07-30,5,3.45
L019170,2026-07-30,9,12.57
L019171,2026-07-30,2,0.46
L019172,2026-07-30,2,0.46
L019173,2026-07-30,2,0.46
L019174,2026-07-30,2,0.46
L019175,2026-07-30,2,0.46
L019176,2026-07-30,9,12.57
L019177,2026-07-30,2,0.46
L019178,2026-07-30,5,3.45
L019179,2026-07-30,10,15.85
L019180,2026-07-30,7,7.23
L019181,2026-07-30,5,3.45
L019182,2026-07-30,2,0.46
L019183,2026-07-30,3,1.12
L019184,2026-07-30,2,0.46
L019185,2026-07-30,2,0.46
L019186,2026-07-30,3,1.12
L019187,2026-07-30,1,0.1
L019188,2026-07-30,2,0.46
L019189,2026-07-30,1,0.1
L019190,2026-07-30,2,0.46
L019191,2026-07-30,2,0.46
L019192,2026-07-30,3,1.12
L019193,2026-07-30,2,0.46
L019194,2026-07-30,1,0.1
L019195,2026-07-30,1,0.1
L019196,2026-07-30,1,0.1
L019197,2026-07-30,2,0.46
L019198,2026-07-30,7,7.23
L019199,2026-07-30,2,0.46
L019200,2026-07-30,10,15.85
L019201,2026-07-30,4,2.11
L019202,2026-07-30,2,0.46
L019203,2026-07-30,3,1.12
L019204,2026-07-30,2,0.46
L019205,2026-07-30,7,7.23
L019206,2026-07-30,1,0.1
L019207,2026-07-30,3,1.12
L019208,2026-07-30,1,0.1
L019209,2026-07-30,4,2.11
L019210,2026-07-30,7,7.23
L019211,2026-07-30,1,0.1
L019212,2026-07-30,2,0.46
L019213,2026-07-30,3,1.12
L019214,2026-07-30,7,7.23
L019215,2026-07-30,1,0.1
L019216,2026-07-30,3,1.12
L019217,2026-07-30,1,0.1
L019218,2026-07-30,2,0.46
L019219,2026-07-30,1,0.1
L019220,2026-07-30,3,1.12
L019221,2026-07-30,1,0.1
L019222,2026-07-30,3,1.12
L019223,2026-07-30,6,5.15
L019224,2026-07-30,9,12.57
L019225,2026-07-30,9,12.57
L019226,2026-07-30,1,0.1
L019227,2026-07-30,2,0.46
L019228,2026-07-30,3,1.12
L019229,2026-07-30,2,0.46
L019230,2026-07-30,3,1.12
L019231,2026-07-30,10,15.85
L019232,2026-07-30,1,0.1
L019233,2026-07-30,10,15.85
L019234,2026-07-30,2,0.46
L019235,2026-07-30,6,5.15
L019236,2026-07-30,2,0.46
L019237,2026-07-30,3,1.12
L019238,2026-07-30,2,0.46
L019239,2026-07-30,1,0.1
